,subject_id,channel,band,psd_ratio,genotype
131,b1c1.4,ACA_R,$\beta$,0.8907436480452169,3xTg
132,b1c1.4,ACA_R,$\delta$,0.9959566967467385,3xTg
133,b1c1.4,ACA_R,$\gamma$,0.9282527104424383,3xTg
134,b1c1.4,ACA_R,$\theta$,1.0250811860576563,3xTg
135,b1c1.4,AI_L,$\alpha$,0.9149958031522653,3xTg
136,b1c1.4,AI_L,$\beta$,0.9222163577085045,3xTg
137,b1c1.4,AI_L,$\delta$,1.035532890076866,3xTg
138,b1c1.4,AI_L,$\gamma$,0.9290286297270551,3xTg
139,b1c1.4,AI_L,$\theta$,1.0701907709960325,3xTg
140,b1c1.4,AI_R,$\alpha$,0.9414687496960228,3xTg
141,b1c1.4,AI_R,$\beta$,0.8790481262236066,3xTg
142,b1c1.4,AI_R,$\delta$,0.9030193196164927,3xTg
143,b1c1.4,AI_R,$\gamma$,0.9320815986193878,3xTg
144,b1c1.4,AI_R,$\theta$,1.0108077047593915,3xTg
145,b1c1.4,PCA_R,$\alpha$,0.90553992161111,3xTg
146,b1c1.4,PCA_R,$\beta$,0.7727409934086038,3xTg
147,b1c1.4,PCA_R,$\delta$,0.9810095284491926,3xTg
148,b1c1.4,PCA_R,$\gamma$,0.9398192033722154,3xTg
149,b1c1.4,PCA_R,$\theta$,0.9567661249867331,3xTg
150,b1c1.4,PMC_R,$\alpha$,0.9258390863733453,3xTg
151,b1c1.4,PMC_R,$\beta$,0.8183776755550434,3xTg
152,b1c1.4,PMC_R,$\delta$,0.8244002810343992,3xTg
153,b1c1.4,PMC_R,$\gamma$,0.9690469035341946,3xTg
154,b1c1.4,PMC_R,$\theta$,0.9735826620682738,3xTg
155,b1c1.4,S1_L,$\alpha$,0.9278458638951665,3xTg
156,b1c1.4,S1_L,$\beta$,0.7907198285101904,3xTg
157,b1c1.4,S1_L,$\delta$,0.8951582658911837,3xTg
158,b1c1.4,S1_L,$\gamma$,0.9325411861211865,3xTg
159,b1c1.4,S1_L,$\theta$,0.9718427881769733,3xTg
160,b1c2.1,A1_L,$\alpha$,1.0632636159465974,Ntg
161,b1c2.1,A1_L,$\beta$,0.9846325810964811,Ntg
162,b1c2.1,A1_L,$\delta$,0.43599767809813345,Ntg
163,b1c2.1,A1_L,$\gamma$,1.1523705185091297,Ntg
164,b1c2.1,A1_L,$\theta$,0.8619265577684877,Ntg
165,b1c2.1,A1_R,$\alpha$,1.020823170479007,Ntg
166,b1c2.1,A1_R,$\beta$,0.9528389880226708,Ntg
167,b1c2.1,A1_R,$\delta$,0.3851592661768184,Ntg
168,b1c2.1,A1_R,$\gamma$,1.357134880006264,Ntg
169,b1c2.1,A1_R,$\theta$,0.7435469947888478,Ntg
170,b1c2.1,ACA_R,$\alpha$,1.0450295960891118,Ntg
171,b1c2.1,ACA_R,$\beta$,0.9364074550348329,Ntg
172,b1c2.1,ACA_R,$\delta$,0.384936904596775,Ntg
173,b1c2.1,ACA_R,$\gamma$,1.166998533927601,Ntg
174,b1c2.1,ACA_R,$\theta$,0.7869139257219646,Ntg
175,b1c2.1,AI_L,$\alpha$,0.8778364182529936,Ntg
176,b1c2.1,AI_L,$\beta$,0.8236208501983742,Ntg
177,b1c2.1,AI_L,$\delta$,0.6814720719540164,Ntg
178,b1c2.1,AI_L,$\gamma$,1.1587909071082236,Ntg
179,b1c2.1,AI_L,$\theta$,0.9234077456973977,Ntg
180,b1c2.1,AI_R,$\alpha$,0.9261050641241424,Ntg
181,b1c2.1,AI_R,$\beta$,0.9141389721428608,Ntg
182,b1c2.1,AI_R,$\delta$,0.5861729141342931,Ntg
183,b1c2.1,AI_R,$\gamma$,1.204228826721408,Ntg
184,b1c2.1,AI_R,$\theta$,0.9678511989741423,Ntg
185,b1c2.1,PCA_R,$\alpha$,1.055975775192389,Ntg
186,b1c2.1,PCA_R,$\beta$,0.9740008647158724,Ntg
187,b1c2.1,PCA_R,$\delta$,0.3756086298024128,Ntg
188,b1c2.1,PCA_R,$\gamma$,1.1017604531345846,Ntg
189,b1c2.1,PCA_R,$\theta$,0.8311227699441462,Ntg
190,b1c2.1,PMC_R,$\alpha$,1.025753264815456,Ntg
191,b1c2.1,PMC_R,$\beta$,0.9056254530515956,Ntg
192,b1c2.1,PMC_R,$\delta$,0.3756907708597443,Ntg
193,b1c2.1,PMC_R,$\gamma$,1.154780456562004,Ntg
194,b1c2.1,PMC_R,$\theta$,0.775154417821627,Ntg
195,b1c2.1,S1_L,$\alpha$,1.0546152465283405,Ntg
196,b1c2.1,S1_L,$\beta$,0.9779919794309725,Ntg
197,b1c2.1,S1_L,$\delta$,0.4331870187648385,Ntg
198,b1c2.1,S1_L,$\gamma$,1.1078784971652038,Ntg
199,b1c2.1,S1_L,$\theta$,0.8950928561335324,Ntg
200,b1c2.2,A1_L,$\alpha$,1.0629725982916391,Ntg
201,b1c2.2,A1_L,$\beta$,1.0200370146471613,Ntg
202,b1c2.2,A1_L,$\delta$,1.207178707283031,Ntg
203,b1c2.2,A1_L,$\gamma$,0.9246565546267086,Ntg
204,b1c2.2,A1_L,$\theta$,1.007162000187234,Ntg
205,b1c2.2,A1_R,$\alpha$,1.0316754164201518,Ntg
206,b1c2.2,A1_R,$\beta$,0.9831330420001753,Ntg
207,b1c2.2,A1_R,$\delta$,1.2073127927105425,Ntg
208,b1c2.2,A1_R,$\gamma$,0.9360668601556643,Ntg
209,b1c2.2,A1_R,$\theta$,1.0066361008063018,Ntg
210,b1c2.2,ACA_R,$\alpha$,1.0493074987948046,Ntg
211,b1c2.2,ACA_R,$\beta$,0.9897140885808456,Ntg
212,b1c2.2,ACA_R,$\delta$,1.225161574691963,Ntg
213,b1c2.2,ACA_R,$\gamma$,0.9329136058355053,Ntg
214,b1c2.2,ACA_R,$\theta$,1.0149025546138593,Ntg
215,b1c2.2,AI_L,$\alpha$,0.981304021012751,Ntg
216,b1c2.2,AI_L,$\beta$,0.8705300650780918,Ntg
217,b1c2.2,AI_L,$\delta$,1.0457325905731918,Ntg
218,b1c2.2,AI_L,$\gamma$,0.8997249076973158,Ntg
219,b1c2.2,AI_L,$\theta$,1.0343653786346545,Ntg
220,b1c2.2,AI_R,$\alpha$,1.0517725767188657,Ntg
221,b1c2.2,AI_R,$\beta$,0.943188632677065,Ntg
222,b1c2.2,AI_R,$\delta$,1.2009892999328091,Ntg
223,b1c2.2,AI_R,$\gamma$,0.9337690467251257,Ntg
224,b1c2.2,AI_R,$\theta$,1.016017855614003,Ntg
225,b1c2.2,PCA_R,$\alpha$,1.0877642526884665,Ntg
226,b1c2.2,PCA_R,$\beta$,0.9930310649527366,Ntg
227,b1c2.2,PCA_R,$\delta$,1.1806401308225594,Ntg
228,b1c2.2,PCA_R,$\gamma$,0.9383388462935788,Ntg
229,b1c2.2,PCA_R,$\theta$,1.0159630169926583,Ntg
230,b1c2.2,PMC_R,$\alpha$,1.0245309700400616,Ntg
231,b1c2.2,PMC_R,$\beta$,1.1910580450454906,Ntg
232,b1c2.2,PMC_R,$\delta$,1.218569175115899,Ntg
233,b1c2.2,PMC_R,$\gamma$,0.9521271198395456,Ntg
234,b1c2.2,PMC_R,$\theta$,1.005804969411467,Ntg
235,b1c2.2,S1_L,$\alpha$,0.989394207085866,Ntg
236,b1c2.2,S1_L,$\beta$,1.0571565837308798,Ntg
237,b1c2.2,S1_L,$\delta$,1.2200497686103133,Ntg
238,b1c2.2,S1_L,$\gamma$,0.9665165877040337,Ntg
239,b1c2.2,S1_L,$\theta$,0.9454959293982541,Ntg
240,b1c2.3,A1_L,$\alpha$,4.579567043934458,Ntg
241,b1c2.3,A1_L,$\beta$,2.9207171211324328,Ntg
242,b1c2.3,A1_L,$\delta$,3.824408169157843,Ntg
243,b1c2.3,A1_L,$\gamma$,1.404756642548831,Ntg
244,b1c2.3,A1_L,$\theta$,4.158887150040362,Ntg
245,b1c2.3,A1_R,$\alpha$,5.376726382308304,Ntg
246,b1c2.3,A1_R,$\beta$,3.15854680333875,Ntg
247,b1c2.3,A1_R,$\delta$,4.191566436693517,Ntg
248,b1c2.3,A1_R,$\gamma$,1.320035074481234,Ntg
249,b1c2.3,A1_R,$\theta$,4.950461200185568,Ntg
250,b1c2.3,ACA_R,$\alpha$,4.35022492620798,Ntg
251,b1c2.3,ACA_R,$\beta$,2.568559208770472,Ntg
252,b1c2.3,ACA_R,$\delta$,3.6489577435416796,Ntg
253,b1c2.3,ACA_R,$\gamma$,1.3552668379951112,Ntg
254,b1c2.3,ACA_R,$\theta$,4.058478618405122,Ntg
255,b1c2.3,AI_L,$\alpha$,4.025543705164286,Ntg
256,b1c2.3,AI_L,$\beta$,2.349114130361527,Ntg
257,b1c2.3,AI_L,$\delta$,3.980833562516649,Ntg
258,b1c2.3,AI_L,$\gamma$,1.1522081979889898,Ntg
259,b1c2.3,AI_L,$\theta$,3.5813427853302824,Ntg
260,b1c2.3,AI_R,$\alpha$,4.024672208756369,Ntg
261,b1c2.3,AI_R,$\beta$,2.209928058398707,Ntg
262,b1c2.3,AI_R,$\delta$,4.095455702466171,Ntg
263,b1c2.3,AI_R,$\gamma$,1.2965911215676762,Ntg
264,b1c2.3,AI_R,$\theta$,3.7910807266562694,Ntg
265,b1c2.3,PCA_R,$\alpha$,3.6890746742939484,Ntg
266,b1c2.3,PCA_R,$\beta$,2.1184927211796056,Ntg
267,b1c2.3,PCA_R,$\delta$,3.655219352679122,Ntg
268,b1c2.3,PCA_R,$\gamma$,1.2211681436350406,Ntg
269,b1c2.3,PCA_R,$\theta$,3.8702018809648004,Ntg
270,b1c2.3,PMC_R,$\alpha$,3.853136275687381,Ntg
271,b1c2.3,PMC_R,$\beta$,2.407765867537238,Ntg
272,b1c2.3,PMC_R,$\delta$,3.5586556181767803,Ntg
273,b1c2.3,PMC_R,$\gamma$,1.3299793870511545,Ntg
274,b1c2.3,PMC_R,$\theta$,3.6674109256930265,Ntg
275,b1c2.3,S1_L,$\alpha$,4.0259976427995685,Ntg
276,b1c2.3,S1_L,$\beta$,2.3956092848780894,Ntg
277,b1c2.3,S1_L,$\delta$,3.5562222178696046,Ntg
278,b1c2.3,S1_L,$\gamma$,1.1578647729493987,Ntg
279,b1c2.3,S1_L,$\theta$,3.8405575752052488,Ntg
280,b1c2.4,A1_L,$\alpha$,1.7654630310325512,Ntg
281,b1c2.4,A1_L,$\beta$,1.5138387041388677,Ntg
282,b1c2.4,A1_L,$\delta$,3.108428544654185,Ntg
283,b1c2.4,A1_L,$\gamma$,0.8785557179341804,Ntg
284,b1c2.4,A1_L,$\theta$,1.9975616464362862,Ntg
285,b1c2.4,A1_R,$\alpha$,1.8077479249735364,Ntg
286,b1c2.4,A1_R,$\beta$,1.5624941962778678,Ntg
287,b1c2.4,A1_R,$\delta$,3.1882544505943318,Ntg
288,b1c2.4,A1_R,$\gamma$,1.0868933496501936,Ntg
289,b1c2.4,A1_R,$\theta$,2.070046382574146,Ntg
290,b1c2.4,ACA_R,$\alpha$,1.6853989929467261,Ntg
291,b1c2.4,ACA_R,$\beta$,1.3527483383539334,Ntg
292,b1c2.4,ACA_R,$\delta$,2.960088989746872,Ntg
293,b1c2.4,ACA_R,$\gamma$,1.0590504156298342,Ntg
294,b1c2.4,ACA_R,$\theta$,1.965032371242487,Ntg
295,b1c2.4,AI_L,$\alpha$,1.683336162362696,Ntg
296,b1c2.4,AI_L,$\beta$,1.4093774726789359,Ntg
297,b1c2.4,AI_L,$\delta$,3.051515955517099,Ntg
298,b1c2.4,AI_L,$\gamma$,1.0319026298782152,Ntg
299,b1c2.4,AI_L,$\theta$,2.1074484259393063,Ntg
300,b1c2.4,AI_R,$\alpha$,1.6334268184419365,Ntg
301,b1c2.4,AI_R,$\beta$,1.3833973039526777,Ntg
302,b1c2.4,AI_R,$\delta$,3.181807387673557,Ntg
303,b1c2.4,AI_R,$\gamma$,0.9913932303761762,Ntg
304,b1c2.4,AI_R,$\theta$,2.032555835227357,Ntg
305,b1c2.4,PCA_R,$\alpha$,1.6707853469715066,Ntg
306,b1c2.4,PCA_R,$\beta$,1.3862562317853602,Ntg
307,b1c2.4,PCA_R,$\delta$,3.1635725618204034,Ntg
308,b1c2.4,PCA_R,$\gamma$,1.014042507248887,Ntg
309,b1c2.4,PCA_R,$\theta$,2.0033385612022756,Ntg
310,b1c2.4,PMC_R,$\alpha$,1.5926273359367267,Ntg
311,b1c2.4,PMC_R,$\beta$,1.3499799502393683,Ntg
312,b1c2.4,PMC_R,$\delta$,2.00103367937406,Ntg
313,b1c2.4,PMC_R,$\gamma$,0.9677261471968162,Ntg
314,b1c2.4,PMC_R,$\theta$,1.89348680420012,Ntg
315,b1c2.4,S1_L,$\alpha$,1.7156343349521728,Ntg
316,b1c2.4,S1_L,$\beta$,1.476654597540934,Ntg
317,b1c2.4,S1_L,$\delta$,2.9606520507869996,Ntg
318,b1c2.4,S1_L,$\gamma$,1.0061143928450285,Ntg
319,b1c2.4,S1_L,$\theta$,1.940902611389163,Ntg
320,b2c1.1,A1_L,$\alpha$,0.869839561250817,3xTg
321,b2c1.1,A1_L,$\beta$,0.9257766086037509,3xTg
322,b2c1.1,A1_L,$\delta$,0.8596156724559604,3xTg
323,b2c1.1,A1_L,$\gamma$,1.04662786044031,3xTg
324,b2c1.1,A1_L,$\theta$,0.8502765035485333,3xTg
325,b2c1.1,A1_R,$\alpha$,0.8667710467979084,3xTg
326,b2c1.1,A1_R,$\beta$,0.9307677577874657,3xTg
327,b2c1.1,A1_R,$\delta$,0.8486999025424868,3xTg
328,b2c1.1,A1_R,$\gamma$,0.996644007350449,3xTg
329,b2c1.1,A1_R,$\theta$,0.8319690086116963,3xTg
330,b2c1.1,ACA_R,$\alpha$,0.9869382368833304,3xTg
331,b2c1.1,ACA_R,$\beta$,0.9539291951869695,3xTg
332,b2c1.1,ACA_R,$\delta$,0.8239432435874908,3xTg
333,b2c1.1,ACA_R,$\gamma$,1.069658020067184,3xTg
334,b2c1.1,ACA_R,$\theta$,0.986693159449406,3xTg
335,b2c1.1,AI_L,$\alpha$,0.7646390629533405,3xTg
336,b2c1.1,AI_L,$\beta$,0.6844679436054506,3xTg
337,b2c1.1,AI_L,$\delta$,0.8051515658450414,3xTg
338,b2c1.1,AI_L,$\gamma$,0.9639025670092298,3xTg
339,b2c1.1,AI_L,$\theta$,0.7521376926497336,3xTg
340,b2c1.1,AI_R,$\alpha$,0.9094820153856891,3xTg
341,b2c1.1,AI_R,$\beta$,0.8807664353489992,3xTg
342,b2c1.1,AI_R,$\delta$,0.8521549601377588,3xTg
343,b2c1.1,AI_R,$\gamma$,1.0368304692462893,3xTg
344,b2c1.1,AI_R,$\theta$,0.9315560318155491,3xTg
345,b2c1.1,PCA_R,$\alpha$,0.9155228716556174,3xTg
346,b2c1.1,PCA_R,$\beta$,0.9558234426985097,3xTg
347,b2c1.1,PCA_R,$\delta$,0.831572769240604,3xTg
348,b2c1.1,PCA_R,$\gamma$,1.00382060816438,3xTg
349,b2c1.1,PCA_R,$\theta$,0.9277653315281904,3xTg
350,b2c1.1,PMC_R,$\alpha$,0.9302429208501145,3xTg
351,b2c1.1,PMC_R,$\beta$,0.8703638604695045,3xTg
352,b2c1.1,PMC_R,$\delta$,1.0357234279517409,3xTg
353,b2c1.1,PMC_R,$\gamma$,0.9887043154415045,3xTg
354,b2c1.1,PMC_R,$\theta$,0.9958109023517452,3xTg
355,b2c1.1,S1_L,$\alpha$,0.8670814370815499,3xTg
356,b2c1.1,S1_L,$\beta$,0.8810568626577207,3xTg
357,b2c1.1,S1_L,$\delta$,0.8671911299004101,3xTg
358,b2c1.1,S1_L,$\gamma$,1.0628601413835783,3xTg
359,b2c1.1,S1_L,$\theta$,0.8617845429292542,3xTg
360,b2c1.3,A1_L,$\alpha$,1.0403313342966736,3xTg
361,b2c1.3,A1_L,$\beta$,0.9165937556459731,3xTg
362,b2c1.3,A1_L,$\delta$,0.9586707612453461,3xTg
363,b2c1.3,A1_L,$\gamma$,1.0499353519817798,3xTg
364,b2c1.3,A1_L,$\theta$,0.8883234552527032,3xTg
365,b2c1.3,A1_R,$\alpha$,0.963807415394714,3xTg
366,b2c1.3,A1_R,$\beta$,0.9892806517995162,3xTg
367,b2c1.3,A1_R,$\delta$,0.9920381705675583,3xTg
368,b2c1.3,A1_R,$\gamma$,1.0106322029510877,3xTg
369,b2c1.3,A1_R,$\theta$,0.8748098116711434,3xTg
370,b2c1.3,ACA_R,$\alpha$,1.179769831196524,3xTg
371,b2c1.3,ACA_R,$\beta$,0.9745048038650107,3xTg
372,b2c1.3,ACA_R,$\delta$,0.9617019677522616,3xTg
373,b2c1.3,ACA_R,$\gamma$,1.0258888893177296,3xTg
374,b2c1.3,ACA_R,$\theta$,1.0175315434980656,3xTg
375,b2c1.3,AI_L,$\alpha$,1.0903592445233348,3xTg
376,b2c1.3,AI_L,$\beta$,1.0160305759178407,3xTg
377,b2c1.3,AI_L,$\delta$,0.9756051851482498,3xTg
378,b2c1.3,AI_L,$\gamma$,1.0175784673167463,3xTg
379,b2c1.3,AI_L,$\theta$,0.8774737785963375,3xTg
380,b2c1.3,AI_R,$\alpha$,1.163505624420031,3xTg
381,b2c1.3,AI_R,$\beta$,0.9761671958203141,3xTg
382,b2c1.3,AI_R,$\delta$,0.9085135112199524,3xTg
383,b2c1.3,AI_R,$\gamma$,0.9788532458075124,3xTg
384,b2c1.3,AI_R,$\theta$,1.0343620924426387,3xTg
385,b2c1.3,PCA_R,$\alpha$,1.08953136352044,3xTg
386,b2c1.3,PCA_R,$\beta$,1.034910641475215,3xTg
387,b2c1.3,PCA_R,$\delta$,1.0425915858149195,3xTg
388,b2c1.3,PCA_R,$\gamma$,1.014657794201489,3xTg
389,b2c1.3,PCA_R,$\theta$,0.9673462634541828,3xTg
390,b2c1.3,PMC_R,$\alpha$,1.2553971120579868,3xTg
391,b2c1.3,PMC_R,$\beta$,0.9998170628237664,3xTg
392,b2c1.3,PMC_R,$\delta$,0.9296260941399068,3xTg
393,b2c1.3,PMC_R,$\gamma$,1.025794191317322,3xTg
394,b2c1.3,PMC_R,$\theta$,1.0686695694119492,3xTg
395,b2c1.3,S1_L,$\alpha$,1.0911927209613757,3xTg
396,b2c1.3,S1_L,$\beta$,1.039649684964924,3xTg
397,b2c1.3,S1_L,$\delta$,1.037855016833743,3xTg
398,b2c1.3,S1_L,$\gamma$,0.986576313835495,3xTg
399,b2c1.3,S1_L,$\theta$,0.9516386862587953,3xTg
400,b2c1.4,A1_L,$\alpha$,1.3990588472517438,3xTg
401,b2c1.4,A1_L,$\beta$,1.4497375990329506,3xTg
402,b2c1.4,A1_L,$\delta$,1.4780661877253738,3xTg
403,b2c1.4,A1_L,$\gamma$,0.9605711212606788,3xTg
