pair,band,band_idx,groupA,groupB,comparison,symbol,test,stat,p_uncorrected,meanA,semA,nA,meanB,semB,nB,shapiro_p_A,shapiro_p_B,p_corrected,significant_corrected,significant_uncorrected
S1_L–PMC_R,$\gamma$,4,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,-1.0054661471199653,0.3269796038223509,0.49485650437336887,0.009227796020573168,11,0.5091575450498383,0.01082357955948559,11,0.406810753694264,0.838839587041311,0.9051660326674703,False,False
S1_L–PMC_R,$\delta$,0,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,1.0846194634946078,0.29369416748515476,0.522147451219264,0.04924392171505523,11,0.4596647745740778,0.029894969316089978,11,0.5476432463233489,0.21385024841801054,0.6325720530449487,False,False
S1_L–PMC_R,$\theta$,1,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,1.1557550061499968,0.26340663189325536,0.48454538034781985,0.05781865536117,11,0.4042923282207429,0.03845266200323138,11,0.21698940854302184,0.3695842274936514,0.6146154744175959,False,False
S1_L–PMC_R,$\alpha$,2,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,0.3832527261850935,0.7055757878482942,0.397357179558311,0.07575334154597839,11,0.356369838067711,0.07549089755375243,11,0.11584121315200449,0.055473877684539576,0.8664965815680806,False,False
S1_L–PMC_R,$\beta$,3,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,0.7917586246963996,0.43857603780686183,0.45509701916342143,0.03821537284521894,11,0.41745558770359636,0.02828045545140369,11,0.15766431464395708,0.4100249606722849,0.7057545435972489,False,False
S1_L–PMC_R,$\gamma$,4,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,0.39143515537633855,0.6999858927518063,0.5009651134238498,0.012585102763964595,11,0.49485650437336887,0.009227796020573168,11,0.8450569600061314,0.406810753694264,0.8664965815680806,False,False
S1_L–PMC_R,$\delta$,0,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,62.0,0.9476445296225945,0.4556923233945865,0.04521459230871946,11,0.4708719794047063,0.03521480074083466,11,0.2661822046236575,0.011694093968627412,0.9878515391279474,False,False
S1_L–PMC_R,$\theta$,1,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,0.2827168808977013,0.7803053480484824,0.4246540517685831,0.04906993828122583,11,0.40547395452902785,0.04684748713101788,11,0.8559751534307546,0.15302490849435774,0.9878515391279474,False,False
S1_L–PMC_R,$\alpha$,2,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,0.7762083096332302,0.4478635072278978,0.38048214131034325,0.058935921493326465,11,0.32498054852750075,0.04048832347772823,11,0.709652525817821,0.0652757314937474,0.9878515391279474,False,False
S1_L–PMC_R,$\beta$,3,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,0.18159122442148992,0.8578444029965574,0.4393640601161696,0.03670664348605449,11,0.4309316539890927,0.028441920591393947,11,0.6880807134111808,0.6194587683227104,0.9878515391279474,False,False
S1_L–PMC_R,$\gamma$,4,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,0.7108909208283327,0.4857049626828539,0.5190663746379557,0.008782648074511503,11,0.5091575450498383,0.01082357955948559,11,0.8549152238334223,0.838839587041311,0.9878515391279474,False,False
