pair,band,band_idx,groupA,groupB,comparison,symbol,test,stat,p_uncorrected,meanA,semA,nA,meanB,semB,nB,shapiro_p_A,shapiro_p_B,p_corrected,significant_corrected,significant_uncorrected
A1_L–PCA_R,$\delta$,0,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,0.6752609942010465,0.5087586265260772,0.5431619188051101,0.04220217338992036,11,0.5096404482388209,0.026140560078050882,11,0.5672566038803376,0.1002056761338875,0.8731320616953205,False,False
A1_L–PCA_R,$\theta$,1,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Mann–Whitney,73.0,0.430708328947102,0.7738114972527732,0.05361013984231439,11,0.7424262396982485,0.0413672801408193,11,0.02452090836403702,0.5200983018571512,0.8374884173971429,False,False
A1_L–PCA_R,$\alpha$,2,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Mann–Whitney,66.0,0.7426659029196823,0.8859128312388441,0.029538540151462237,11,0.8316252717735075,0.04382204406413315,11,0.005744003175880396,0.1659377837719784,0.916999187963954,False,False
A1_L–PCA_R,$\beta$,3,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,0.4887981984688076,0.6308894364769044,0.6943203258545363,0.029438495665950644,11,0.6693832806694271,0.041666713346717954,11,0.5078030532377913,0.9502354245646634,0.9150196293945396,False,False
A1_L–PCA_R,$\gamma$,4,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Mann–Whitney,33.0,0.07623611561456438,0.5472110530889627,0.02212907419393508,11,0.5666672449512777,0.010699594189517677,11,0.0018172358086215026,0.12766367379001342,0.6519933097390591,False,False
A1_L–PCA_R,$\delta$,0,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,0.022108168410196444,0.9825948414849106,0.550903835730903,0.04931142686732967,11,0.5491182031233287,0.06396759689934445,11,0.06324952164503582,0.5157315156005322,0.9934581975951865,False,False
A1_L–PCA_R,$\theta$,1,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,0.18482247625996545,0.8556438071619021,0.7516983528359961,0.03273652368360868,11,0.7399019971870978,0.05479044481317079,11,0.5875057832503146,0.32901863540605253,0.9664807793175578,False,False
A1_L–PCA_R,$\alpha$,2,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,66.0,0.7426659029196823,0.857952174355838,0.026924641427356764,11,0.8271642219420112,0.03478489240371842,11,0.8041164252622693,0.01877079682330225,0.9664807793175578,False,False
A1_L–PCA_R,$\beta$,3,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,1.2600953258609553,0.22242133371558595,0.7152008231044437,0.026881264411871233,11,0.6703388410923939,0.023343176359712035,11,0.8899041825978999,0.08377913678437655,0.9664807793175578,False,False
A1_L–PCA_R,$\gamma$,4,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,1.7477965054974796,0.09584039791104872,0.5406482149356575,0.009140474352105844,11,0.5182452141223501,0.008986051158213144,11,0.14534866462304002,0.8012318867852517,0.9664807793175578,False,False
A1_L–PMC_R,$\delta$,0,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Welch t-test,-0.651591944940593,0.5221157445557274,0.43093916162361906,0.04002443092796901,11,0.4691334152995388,0.042824964471476254,11,0.82756767712619,0.42726088895991565,0.8858782011462473,False,False
A1_L–PMC_R,$\theta$,1,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Welch t-test,-0.4335699706846968,0.6692534301320014,0.38576723934707285,0.04937089919945096,11,0.4152912891056004,0.04689856678821807,11,0.15366807949524947,0.4726392268831421,0.8858782011462473,False,False
A1_L–PMC_R,$\alpha$,2,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,53.0,0.6457638203049723,0.36022169706873064,0.06440768019483879,11,0.4002243484390496,0.0595310291854519,11,0.02081371520738263,0.048743876520300794,0.8858782011462473,False,False
A1_L–PMC_R,$\beta$,3,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Welch t-test,0.2740001669072625,0.7873346493998588,0.4991096368119997,0.03824878360408404,11,0.4865723399878752,0.025113553699871893,11,0.19953165881487825,0.2754902784764295,0.9116264786677327,False,False
A1_L–PMC_R,$\gamma$,4,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,67.0,0.6935883744907081,0.4900811122370625,0.020215337724896455,11,0.4876145856627163,0.012689495211456554,11,0.01283470662140623,0.19991705175153374,0.8858782011462473,False,False
A1_L–PMC_R,$\delta$,0,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,-1.1309327842359291,0.2723493539419819,0.4141825564298715,0.030828584906726495,11,0.4714715104619874,0.040195355136501625,11,0.15333910811405144,0.7712733500735016,0.999145355407249,False,False
A1_L–PMC_R,$\theta$,1,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,-0.13714075388299882,0.8923310317075271,0.36232482897044904,0.04267560588134294,11,0.3699700052125767,0.035867994902877856,11,0.25097587730285603,0.058195122434328256,0.999145355407249,False,False
A1_L–PMC_R,$\alpha$,2,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,-0.044250432889138144,0.9652203174169772,0.2985355202786,0.057284348766005265,11,0.3015440061618031,0.036617386197242995,11,0.11765654638491262,0.9115290204935167,0.999145355407249,False,False
A1_L–PMC_R,$\beta$,3,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,-0.8919208869084492,0.384287255353836,0.43015069409724255,0.03237354556090337,11,0.4653597190509558,0.02258913065078286,11,0.07702844066723294,0.32002428705825325,0.999145355407249,False,False
A1_L–PMC_R,$\gamma$,4,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,-0.16523160223548475,0.8704523264148178,0.49796726044689615,0.012618727114256009,11,0.5007298672403727,0.010968721470850823,11,0.7993740117239191,0.9835114420579613,0.999145355407249,False,False
A1_L–PMC_R,$\delta$,0,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,0.3316769961308022,0.7438066971686731,0.43093916162361906,0.04002443092796901,11,0.4141825564298715,0.030828584906726495,11,0.82756767712619,0.15333910811405144,0.916999187963954,False,False
A1_L–PMC_R,$\theta$,1,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,0.3592229674282993,0.7232712289100333,0.38576723934707285,0.04937089919945096,11,0.36232482897044904,0.04267560588134294,11,0.15366807949524947,0.25097587730285603,0.916999187963954,False,False
A1_L–PMC_R,$\alpha$,2,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Mann–Whitney,69.0,0.5993606964290359,0.36022169706873064,0.06440768019483879,11,0.2985355202786,0.057284348766005265,11,0.02081371520738263,0.11765654638491262,0.8967484147447802,False,False
A1_L–PMC_R,$\beta$,3,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,1.3761502802719834,0.18439969522996608,0.4991096368119997,0.03824878360408404,11,0.43015069409724255,0.03237354556090337,11,0.19953165881487825,0.07702844066723294,0.7864604080052353,False,False
A1_L–PMC_R,$\gamma$,4,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Mann–Whitney,59.0,0.9476445296225945,0.4900811122370625,0.020215337724896455,11,0.49796726044689615,0.012618727114256009,11,0.01283470662140623,0.7993740117239191,0.9644156780342181,False,False
A1_L–PMC_R,$\delta$,0,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,-0.03980842856538702,0.9686421334220381,0.4691334152995388,0.042824964471476254,11,0.4714715104619874,0.040195355136501625,11,0.42726088895991565,0.7712733500735016,0.98985327502982,False,False
A1_L–PMC_R,$\theta$,1,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,0.7676075214248719,0.45229637184872507,0.4152912891056004,0.04689856678821807,11,0.3699700052125767,0.035867994902877856,11,0.4726392268831421,0.058195122434328256,0.9664807793175578,False,False
A1_L–PMC_R,$\alpha$,2,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,81.0,0.18908180596451618,0.4002243484390496,0.0595310291854519,11,0.3015440061618031,0.036617386197242995,11,0.048743876520300794,0.9115290204935167,0.9664807793175578,False,False
A1_L–PMC_R,$\beta$,3,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,0.627999409524796,0.5371883941272366,0.4865723399878752,0.025113553699871893,11,0.4653597190509558,0.02258913065078286,11,0.2754902784764295,0.32002428705825325,0.9664807793175578,False,False
A1_L–PMC_R,$\gamma$,4,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,-0.7819245651520756,0.44360776218685805,0.4876145856627163,0.012689495211456554,11,0.5007298672403727,0.010968721470850823,11,0.19991705175153374,0.9835114420579613,0.9664807793175578,False,False
A1_R–ACA_R,$\delta$,0,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Welch t-test,-0.26425316889304756,0.7944173599818813,0.4779173577063563,0.044198556768378805,11,0.49287810589616643,0.035380353103513555,11,0.6640635994458228,0.8855103666836394,0.9116264786677327,False,False
A1_R–ACA_R,$\theta$,1,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Welch t-test,-1.3328146908094847,0.19758169878471782,0.3588461173488055,0.052045646958117926,11,0.4576933180141136,0.05283546602148231,11,0.4245550897609858,0.2435167346254917,0.7737608738968239,False,False
A1_R–ACA_R,$\alpha$,2,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,39.0,0.16790547565263503,0.2943847545700924,0.06521764401660658,11,0.4286851273240153,0.056559939140275496,11,0.310066659584286,0.0113826408684166,0.7659554097935608,False,False
A1_R–ACA_R,$\beta$,3,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Welch t-test,-0.8705183212922356,0.3945037054153525,0.448835842794867,0.04050877530689529,11,0.49586926688789035,0.03575186027672467,11,0.4588377208906102,0.9037079837924655,0.8260159733232092,False,False
A1_R–ACA_R,$\gamma$,4,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Welch t-test,3.08130164450624,0.005983778966053573,0.5534692929708283,0.011126411095249244,11,0.501195630477672,0.012806536418430147,11,0.773772905237069,0.07849842499031251,0.6133652988555113,False,True
A1_R–ACA_R,$\delta$,0,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,-1.0041491438987977,0.32739130722873133,0.42613699981591,0.031158092092926724,11,0.46857801628399476,0.028557984597063053,11,0.3897305342239838,0.34651794168034245,0.999145355407249,False,False
A1_R–ACA_R,$\theta$,1,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,0.5052102059226542,0.6195754588110363,0.42003504344974324,0.05100435693510153,11,0.388585642425182,0.035688012913149436,11,0.9063493282469747,0.9142544119687139,0.999145355407249,False,False
A1_R–ACA_R,$\alpha$,2,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,-0.1499296855700631,0.88242614280812,0.3540553269826805,0.06531000170310437,11,0.3663693146967885,0.04980189074595623,11,0.4146894772065467,0.55952304839662,0.999145355407249,False,False
A1_R–ACA_R,$\beta$,3,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,-0.8490744397556323,0.408807326392129,0.4286737134151375,0.04179015367533736,11,0.4690708657217771,0.022742837477321275,11,0.26757548134792786,0.8410664660807244,0.999145355407249,False,False
A1_R–ACA_R,$\gamma$,4,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,0.05187550125989896,0.9593624798640331,0.5159307268756658,0.019330747817003564,11,0.5148290758637103,0.008792531323785257,11,0.658165013422369,0.7510421330293673,0.999145355407249,False,False
A1_R–ACA_R,$\delta$,0,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,0.9575273344187746,0.35100679117751243,0.4779173577063563,0.044198556768378805,11,0.42613699981591,0.031158092092926724,11,0.6640635994458228,0.3897305342239838,0.8055893568008482,False,False
A1_R–ACA_R,$\theta$,1,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,-0.8396874181136077,0.41101315728861154,0.3588461173488055,0.052045646958117926,11,0.42003504344974324,0.05100435693510153,11,0.4245550897609858,0.9063493282469747,0.8374884173971429,False,False
A1_R–ACA_R,$\alpha$,2,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,-0.6465060423840921,0.5253020585780448,0.2943847545700924,0.06521764401660658,11,0.3540553269826805,0.06531000170310437,11,0.310066659584286,0.4146894772065467,0.8860516650714009,False,False
A1_R–ACA_R,$\beta$,3,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,0.34642129228103163,0.732647601917972,0.448835842794867,0.04050877530689529,11,0.4286737134151375,0.04179015367533736,11,0.4588377208906102,0.26757548134792786,0.916999187963954,False,False
