pair,band,band_idx,groupA,groupB,comparison,symbol,test,stat,p_uncorrected,meanA,semA,nA,meanB,semB,nB,shapiro_p_A,shapiro_p_B,p_corrected,significant_corrected,significant_uncorrected
A1_L–A1_R,$\beta$,3,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,-0.29159736125314983,0.7736148098838305,0.04617571516607796,0.021995812292885854,11,0.05491879408230262,0.020376168142299752,11,0.20723407275388975,0.05317292782535178,0.9628692552249887,False,False
A1_L–A1_R,$\gamma$,4,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,53.0,0.6457638203049723,0.028998748177396082,0.015051331369679566,11,0.03379720297240038,0.011591231848607315,11,0.00039666135822154474,0.018832108980421303,0.9628692552249887,False,False
A1_L–ACA_R,$\delta$,0,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,53.0,0.6457638203049723,0.14772377642615706,0.08086588138699939,11,0.12179902431140216,0.04208851409017556,11,0.00709795725158293,0.08388064224723336,0.8294214205751937,False,False
A1_L–ACA_R,$\theta$,1,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,62.0,0.9476445296225945,0.20048424187014743,0.07360063723760914,11,0.23288052856745728,0.08309631169522232,11,0.0031906359190498313,0.032154410186727864,0.982742475164172,False,False
A1_L–ACA_R,$\alpha$,2,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,85.0,0.11503496229473924,0.43340030461834705,0.08204991289028052,11,0.2456888298880575,0.10540774189431829,11,0.20592970089053753,0.0014018449362899412,0.47367337415480865,False,False
A1_L–ACA_R,$\beta$,3,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,82.0,0.16790547565263503,0.17533060989432983,0.05799869799805162,11,0.13998810797683647,0.06684645574972732,11,0.0035769931528259248,0.0007263192559504979,0.5580862732019346,False,False
A1_L–ACA_R,$\gamma$,4,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,86.0,0.10066768749863966,0.04365143258116239,0.012366835599468329,11,0.018392718916005968,0.005994588214354096,11,0.0021982885252954916,0.7434238727657955,0.4546282661228888,False,False
A1_L–ACA_R,$\delta$,0,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Mann–Whitney,63.0,0.8955142436987509,0.14161086317897878,0.05282457841405995,11,0.11433361863947296,0.04417458247625998,11,0.001936831784292758,0.155554829422306,0.9821426366755693,False,False
A1_L–ACA_R,$\theta$,1,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,-0.8909508924788856,0.3846680603091913,0.1916279343273053,0.05754166777132116,11,0.28002079805586255,0.08082043444074084,11,0.22483179096708766,0.056521931562748165,0.8492840289097786,False,False
A1_L–ACA_R,$\alpha$,2,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,-0.5390393122820534,0.5958483384660497,0.3491174408500093,0.09149898037530795,11,0.42186918267935725,0.09921511260066947,11,0.2142252966691063,0.17309998306740912,0.9644884770122416,False,False
A1_L–ACA_R,$\beta$,3,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,0.2641268830065082,0.7946569403189864,0.11211018674211572,0.027306403259273155,11,0.09975298722559582,0.03798953564593852,11,0.18445744810292064,0.11105785216864326,0.9758944881110359,False,False
A1_L–ACA_R,$\gamma$,4,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Mann–Whitney,48.0,0.430708328947102,0.02694158678205261,0.010462580140436658,11,0.03253521710079177,0.006784636758665693,11,0.19843301357280346,0.0017421094472851693,0.8492840289097786,False,False
A1_L–ACA_R,$\delta$,0,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Mann–Whitney,59.0,0.9476445296225945,0.14772377642615706,0.08086588138699939,11,0.14161086317897878,0.05282457841405995,11,0.00709795725158293,0.001936831784292758,0.9683958696873228,False,False
A1_L–ACA_R,$\theta$,1,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Mann–Whitney,65.0,0.792812616632073,0.20048424187014743,0.07360063723760914,11,0.1916279343273053,0.05754166777132116,11,0.0031906359190498313,0.22483179096708766,0.9249480527374185,False,False
A1_L–ACA_R,$\alpha$,2,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,0.685787678333924,0.5008118983910792,0.43340030461834705,0.08204991289028052,11,0.3491174408500093,0.09149898037530795,11,0.20592970089053753,0.2142252966691063,0.8248666561735423,False,False
A1_L–ACA_R,$\beta$,3,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Mann–Whitney,69.0,0.5993606964290359,0.17533060989432983,0.05799869799805162,11,0.11211018674211572,0.027306403259273155,11,0.0035769931528259248,0.18445744810292064,0.8650566752584024,False,False
A1_L–ACA_R,$\gamma$,4,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Mann–Whitney,79.0,0.23721752775378102,0.04365143258116239,0.012366835599468329,11,0.02694158678205261,0.010462580140436658,11,0.0021982885252954916,0.19843301357280346,0.6276185107114057,False,False
A1_L–ACA_R,$\delta$,0,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,0.12235350527492128,0.9038429940490562,0.12179902431140216,0.04208851409017556,11,0.11433361863947296,0.04417458247625998,11,0.08388064224723336,0.155554829422306,0.9755164275526708,False,False
A1_L–ACA_R,$\theta$,1,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,58.0,0.8955142436987509,0.23288052856745728,0.08309631169522232,11,0.28002079805586255,0.08082043444074084,11,0.032154410186727864,0.056521931562748165,0.9755164275526708,False,False
A1_L–ACA_R,$\alpha$,2,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,40.0,0.18908180596451618,0.2456888298880575,0.10540774189431829,11,0.42186918267935725,0.09921511260066947,11,0.0014018449362899412,0.17309998306740912,0.9628692552249887,False,False
A1_L–ACA_R,$\beta$,3,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,59.0,0.9476445296225945,0.13998810797683647,0.06684645574972732,11,0.09975298722559582,0.03798953564593852,11,0.0007263192559504979,0.11105785216864326,0.9755164275526708,False,False
A1_L–ACA_R,$\gamma$,4,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,40.0,0.18908180596451618,0.018392718916005968,0.005994588214354096,11,0.03253521710079177,0.006784636758665693,11,0.7434238727657955,0.0017421094472851693,0.9628692552249887,False,False
A1_L–AI_R,$\delta$,0,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Welch t-test,-1.1441911379926517,0.26609318843328034,0.11562838343637415,0.07102014095390687,11,0.227562696303308,0.06727943610261289,11,0.38661776679590465,0.15528091249108583,0.6107056783714631,False,False
A1_L–AI_R,$\theta$,1,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Welch t-test,0.5496027013094267,0.5889874550694794,0.34690039536652606,0.06585392865936844,11,0.28868695200035127,0.0829585648968193,11,0.425652579312302,0.29095604502111,0.8146650242724759,False,False
A1_L–AI_R,$\alpha$,2,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,90.0,0.056873036034794405,0.6514587992590847,0.09375376187574078,11,0.3293275107696214,0.10245697720795936,11,0.2194505906555795,0.03487012494303185,0.39811125224356086,False,False
A1_L–AI_R,$\beta$,3,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,86.0,0.10066768749863966,0.29378713495633063,0.05167080741142626,11,0.18889094347845353,0.07173767457914824,11,0.9049033741806175,0.0021152054460987692,0.4546282661228888,False,False
A1_L–AI_R,$\gamma$,4,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Welch t-test,0.5804620471195078,0.5693187170655309,0.05185953207208045,0.016415401259013827,11,0.04062360252720895,0.010257830910641284,11,0.7228300356235258,0.48658824414499896,0.8146650242724759,False,False
A1_L–AI_R,$\delta$,0,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,1.901720351399331,0.0717965150501718,0.2819009895433945,0.05583292362087108,11,0.13716297613496328,0.05172294321448371,11,0.703100165954464,0.12704224082010632,0.8492840289097786,False,False
A1_L–AI_R,$\theta$,1,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Mann–Whitney,63.0,0.8955142436987509,0.3286356858671875,0.08212032213939854,11,0.311828323330222,0.09029474590330573,11,0.24174070880167053,0.04550446309094675,0.9821426366755693,False,False
A1_L–AI_R,$\alpha$,2,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,-0.5176279382289746,0.6104025737303125,0.48204032266405683,0.10462735701762109,11,0.5573783081444472,0.10117492782304661,11,0.2117816055422631,0.18888160185724107,0.9710950036618607,False,False
A1_L–AI_R,$\beta$,3,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,1.0729413348063561,0.2975540573507012,0.2115848813520893,0.04779519260576578,11,0.14900447313569956,0.033429707005059525,11,0.254992823593118,0.5882685631890527,0.8492840289097786,False,False
A1_L–AI_R,$\gamma$,4,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,-2.1130099282327435,0.05267401016816457,0.030610358578503572,0.004613407225174536,11,0.05337796486544324,0.009737367551711144,11,0.9636635303394083,0.17209323864011208,0.8492840289097786,False,False
A1_L–AI_R,$\delta$,0,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,-1.84053609041459,0.08140902738776468,0.11562838343637415,0.07102014095390687,11,0.2819009895433945,0.05583292362087108,11,0.38661776679590465,0.703100165954464,0.4182441725784742,False,False
A1_L–AI_R,$\theta$,1,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,0.17351352805288575,0.8640736238297644,0.34690039536652606,0.06585392865936844,11,0.3286356858671875,0.08212032213939854,11,0.425652579312302,0.24174070880167053,0.9600818042552938,False,False
A1_L–AI_R,$\alpha$,2,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,1.205935371522252,0.24208142556011364,0.6514587992590847,0.09375376187574078,11,0.48204032266405683,0.10462735701762109,11,0.2194505906555795,0.2117816055422631,0.6276185107114057,False,False
A1_L–AI_R,$\beta$,3,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,1.1678703788472296,0.2566754724568442,0.29378713495633063,0.05167080741142626,11,0.2115848813520893,0.04779519260576578,11,0.9049033741806175,0.254992823593118,0.6379450572889205,False,False
A1_L–AI_R,$\gamma$,4,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,1.2461863324006013,0.23733864667507684,0.05185953207208045,0.016415401259013827,11,0.030610358578503572,0.004613407225174536,11,0.7228300356235258,0.9636635303394083,0.6276185107114057,False,False
A1_L–AI_R,$\delta$,0,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,1.0652388542010152,0.30028648728082424,0.227562696303308,0.06727943610261289,11,0.13716297613496328,0.05172294321448371,11,0.15528091249108583,0.12704224082010632,0.9628692552249887,False,False
A1_L–AI_R,$\theta$,1,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,52.0,0.5993606964290359,0.28868695200035127,0.0829585648968193,11,0.311828323330222,0.09029474590330573,11,0.29095604502111,0.04550446309094675,0.9628692552249887,False,False
A1_L–AI_R,$\alpha$,2,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,33.0,0.07623611561456438,0.3293275107696214,0.10245697720795936,11,0.5573783081444472,0.10117492782304661,11,0.03487012494303185,0.18888160185724107,0.9628692552249887,False,False
A1_L–AI_R,$\beta$,3,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,52.0,0.5993606964290359,0.18889094347845353,0.07173767457914824,11,0.14900447313569956,0.033429707005059525,11,0.0021152054460987692,0.5882685631890527,0.9628692552249887,False,False
A1_L–AI_R,$\gamma$,4,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,-0.9017807396726549,0.37793424197097025,0.04062360252720895,0.010257830910641284,11,0.05337796486544324,0.009737367551711144,11,0.48658824414499896,0.17209323864011208,0.9628692552249887,False,False
A1_L–PCA_R,$\delta$,0,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,62.0,0.9476445296225945,0.1299056215739733,0.08209873259955518,11,0.06259586935954355,0.026193797885773168,11,9.061982240479305e-05,0.16675155374485878,0.982742475164172,False,False
A1_L–PCA_R,$\theta$,1,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Welch t-test,2.697190291734053,0.014124709197649174,0.6669095810451787,0.05989975084986353,11,0.41414321471504184,0.07207262976678885,11,0.34752868080666555,0.16618068264558805,0.31643013186234337,False,True
A1_L–PCA_R,$\alpha$,2,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,105.0,0.003861490663333421,0.9174860772778434,0.028434724695263685,11,0.6848580387963844,0.07320173240582353,11,0.008043978093683544,0.0673865397697369,0.20359000255581602,False,True
A1_L–PCA_R,$\beta$,3,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Welch t-test,0.9960361531514998,0.331154928903315,0.3998119586676447,0.0706964411480612,11,0.2979315351235494,0.0739216627190007,11,0.853501094927401,0.05426467426274972,0.6633885586736232,False,False
A1_L–PCA_R,$\gamma$,4,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,69.0,0.5993606964290359,0.09847599643193235,0.034908611892422226,11,0.0702223414443659,0.016324662331174945,11,0.001553265555241424,0.02312571188708788,0.8146650242724759,False,False
A1_L–PCA_R,$\delta$,0,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Mann–Whitney,47.0,0.39330163935061535,0.0518487846756714,0.020298965642177796,11,0.152402381792809,0.06999782621926469,11,0.00904403776651632,0.007978355820020723,0.8492840289097786,False,False
A1_L–PCA_R,$\theta$,1,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,0.15873578260953594,0.8754916376354799,0.41102416531998104,0.09380685523382201,11,0.3911236082377814,0.08317257394291046,11,0.6170101887133893,0.5154641773602553,0.9821426366755693,False,False
A1_L–PCA_R,$\alpha$,2,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Mann–Whitney,59.0,0.9476445296225945,0.5926741744965491,0.11856487574786537,11,0.6449193945541873,0.0990838205489509,11,0.02782786429197247,0.07151045441642359,0.982742475164172,False,False
A1_L–PCA_R,$\beta$,3,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,-0.49629738809339297,0.6253998260999127,0.21876925251464252,0.06202199905868727,11,0.2578870414427731,0.048638936335333324,11,0.3447237667222498,0.8669488996058509,0.9717155015256758,False,False
A1_L–PCA_R,$\gamma$,4,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,0.9778523040258434,0.3447863623871923,0.08734477205481848,0.026713063747557338,11,0.05865150578063317,0.012142184461261809,11,0.41779494457533856,0.5098149208344052,0.8492840289097786,False,False
A1_L–PCA_R,$\delta$,0,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Mann–Whitney,66.0,0.7426659029196823,0.1299056215739733,0.08209873259955518,11,0.0518487846756714,0.020298965642177796,11,9.061982240479305e-05,0.00904403776651632,0.904115012250048,False,False
A1_L–PCA_R,$\theta$,1,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,2.2990588318740652,0.03445791786375371,0.6669095810451787,0.05989975084986353,11,0.41102416531998104,0.09380685523382201,11,0.34752868080666555,0.6170101887133893,0.3900306368278556,False,True
A1_L–PCA_R,$\alpha$,2,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Mann–Whitney,97.0,0.018081721820705336,0.9174860772778434,0.028434724695263685,11,0.5926741744965491,0.11856487574786537,11,0.008043978093683544,0.02782786429197247,0.3900306368278556,False,True
A1_L–PCA_R,$\beta$,3,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,1.9250371145625693,0.06881136936742897,0.3998119586676447,0.0706964411480612,11,0.21876925251464252,0.06202199905868727,11,0.853501094927401,0.3447237667222498,0.4182441725784742,False,False
A1_L–PCA_R,$\gamma$,4,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Mann–Whitney,63.0,0.8955142436987509,0.09847599643193235,0.034908611892422226,11,0.08734477205481848,0.026713063747557338,11,0.001553265555241424,0.41779494457533856,0.9607046844258521,False,False
A1_L–PCA_R,$\delta$,0,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,46.0,0.35793336989339997,0.06259586935954355,0.026193797885773168,11,0.152402381792809,0.06999782621926469,11,0.16675155374485878,0.007978355820020723,0.9628692552249887,False,False
A1_L–PCA_R,$\theta$,1,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,0.2091642394605167,0.8364782695214217,0.41414321471504184,0.07207262976678885,11,0.3911236082377814,0.08317257394291046,11,0.16618068264558805,0.5154641773602553,0.9628692552249887,False,False
A1_L–PCA_R,$\alpha$,2,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,0.324200193412722,0.7494408382767129,0.6848580387963844,0.07320173240582353,11,0.6449193945541873,0.0990838205489509,11,0.0673865397697369,0.07151045441642359,0.9628692552249887,False,False
A1_L–PCA_R,$\beta$,3,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,0.45254058556525895,0.6565056224458219,0.2979315351235494,0.0739216627190007,11,0.2578870414427731,0.048638936335333324,11,0.05426467426274972,0.8669488996058509,0.9628692552249887,False,False
A1_L–PCA_R,$\gamma$,4,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,64.0,0.8438314252467704,0.0702223414443659,0.016324662331174945,11,0.05865150578063317,0.012142184461261809,11,0.02312571188708788,0.5098149208344052,0.9628692552249887,False,False
A1_L–PMC_R,$\delta$,0,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,60.0,1.0,0.20382304177871519,0.08327169845966652,11,0.1839698592922273,0.06863364628447424,11,0.04071173973513947,0.1191187293330925,1.0,False,False
A1_L–PMC_R,$\theta$,1,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,65.0,0.792812616632073,0.21062198644078192,0.0770792069790394,11,0.21877122196640497,0.09393937072617094,11,0.13620166993705027,0.02596687958633515,0.9173038539544647,False,False
A1_L–PMC_R,$\alpha$,2,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,81.0,0.18908180596451618,0.3526640356729491,0.08531226284527321,11,0.24647448290820997,0.1008089183364035,11,0.14389043194745482,0.019226135677630825,0.56043500365804,False,False
A1_L–PMC_R,$\beta$,3,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,79.0,0.23721752775378102,0.16874893466341193,0.057822515492560525,11,0.11515218195397954,0.06309979396019368,11,0.022095574468789656,0.0014757366316519673,0.5951078940969817,False,False
A1_L–PMC_R,$\gamma$,4,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,72.0,0.4701007598741287,0.07282659796973633,0.03369336257430347,11,0.024011858306638878,0.00637288514707771,11,0.00015634942975221238,0.05078176548135897,0.7633329537007649,False,False
A1_L–PMC_R,$\delta$,0,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,0.4858814331444394,0.6323887594594146,0.23368917706329004,0.06073787720691433,11,0.1939704348287222,0.054710857600522016,11,0.5611583558105371,0.06974287331476824,0.9717155015256758,False,False
A1_L–PMC_R,$\theta$,1,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,-0.2743193016570479,0.786755176992686,0.23958896462772283,0.062123474984994605,11,0.26166696823174973,0.05116801324843877,11,0.09096547520291777,0.3510194400294929,0.9758944881110359,False,False
A1_L–PMC_R,$\alpha$,2,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Mann–Whitney,67.0,0.6935883744907081,0.41419343781281576,0.0904297557863377,11,0.3535710826655959,0.09857646296813892,11,0.6548001319583845,0.01981324360567016,0.9758944881110359,False,False
A1_L–PMC_R,$\beta$,3,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Mann–Whitney,81.0,0.18908180596451618,0.16030573629045408,0.04171345680879845,11,0.0766047179991038,0.0317929164882709,11,0.35583702409371853,0.01276700240908511,0.8492840289097786,False,False
A1_L–PMC_R,$\gamma$,4,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Mann–Whitney,43.0,0.26429152373398135,0.026236772722007164,0.009021243466547037,11,0.04221862116845247,0.011994625063760086,11,0.015157518426105385,0.09801050586967738,0.8492840289097786,False,False
A1_L–PMC_R,$\delta$,0,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Mann–Whitney,57.0,0.8438314252467704,0.20382304177871519,0.08327169845966652,11,0.23368917706329004,0.06073787720691433,11,0.04071173973513947,0.5611583558105371,0.9450911962763827,False,False
A1_L–PMC_R,$\theta$,1,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,-0.29260275075505476,0.7729747968688059,0.21062198644078192,0.0770792069790394,11,0.23958896462772283,0.062123474984994605,11,0.13620166993705027,0.09096547520291777,0.9249480527374185,False,False
A1_L–PMC_R,$\alpha$,2,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,-0.49492345209549576,0.62606558820763,0.3526640356729491,0.08531226284527321,11,0.41419343781281576,0.0904297557863377,11,0.14389043194745482,0.6548001319583845,0.8943794117251859,False,False
A1_L–PMC_R,$\beta$,3,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Mann–Whitney,57.0,0.8438314252467704,0.16874893466341193,0.057822515492560525,11,0.16030573629045408,0.04171345680879845,11,0.022095574468789656,0.35583702409371853,0.9450911962763827,False,False
A1_L–PMC_R,$\gamma$,4,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Mann–Whitney,76.0,0.32463627173040743,0.07282659796973633,0.03369336257430347,11,0.026236772722007164,0.009021243466547037,11,0.00015634942975221238,0.015157518426105385,0.6992165852654929,False,False
A1_L–PMC_R,$\delta$,0,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,-0.11393861470154544,0.9104785140397116,0.1839698592922273,0.06863364628447424,11,0.1939704348287222,0.054710857600522016,11,0.1191187293330925,0.06974287331476824,0.9755164275526708,False,False
A1_L–PMC_R,$\theta$,1,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,48.0,0.430708328947102,0.21877122196640497,0.09393937072617094,11,0.26166696823174973,0.05116801324843877,11,0.02596687958633515,0.3510194400294929,0.9628692552249887,False,False
A1_L–PMC_R,$\alpha$,2,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,43.0,0.26429152373398135,0.24647448290820997,0.1008089183364035,11,0.3535710826655959,0.09857646296813892,11,0.019226135677630825,0.01981324360567016,0.9628692552249887,False,False
A1_L–PMC_R,$\beta$,3,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,55.0,0.7426659029196823,0.11515218195397954,0.06309979396019368,11,0.0766047179991038,0.0317929164882709,11,0.0014757366316519673,0.01276700240908511,0.9628692552249887,False,False
A1_L–PMC_R,$\gamma$,4,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,-1.3404560024595056,0.19975257818135125,0.024011858306638878,0.00637288514707771,11,0.04221862116845247,0.011994625063760086,11,0.05078176548135897,0.09801050586967738,0.9628692552249887,False,False
A1_R–ACA_R,$\delta$,0,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Welch t-test,-0.024636592171621233,0.9807417615555027,0.16675508700633696,0.08461140903391585,11,0.16895496789601522,0.028534021345069042,11,0.11510019465955483,0.5814835055092364,1.0,False,False
A1_R–ACA_R,$\theta$,1,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Welch t-test,1.434803047198924,0.1670315977912554,0.3528121791590049,0.08445345822319014,11,0.1911774505176612,0.07455394000744832,11,0.11760814796643576,0.08651917098775151,0.5580862732019346,False,False
A1_R–ACA_R,$\alpha$,2,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,103.0,0.0058168572158804575,0.6021767148946974,0.09754052281434876,11,0.14329828953554444,0.08698883465624058,11,0.25842213785927787,1.2329314140215228e-05,0.20359000255581602,False,True
A1_R–ACA_R,$\beta$,3,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,85.0,0.11503496229473924,0.19801516611882866,0.04614609536572372,11,0.1347749356646997,0.06770228058978928,11,0.6745930549033473,0.00034404800297451404,0.47367337415480865,False,False
A1_R–ACA_R,$\gamma$,4,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,78.0,0.26429152373398135,0.05733179386200568,0.015409780993312262,11,0.03244985423326284,0.010376060620402793,11,0.01049586803781272,0.5662881894618926,0.6107056783714631,False,False
A1_R–ACA_R,$\delta$,0,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Mann–Whitney,85.0,0.11503496229473924,0.20868347100808157,0.05745555135242115,11,0.09237855454324412,0.04355490255381362,11,0.32425276185416596,0.008817147196202265,0.8492840289097786,False,False
A1_R–ACA_R,$\theta$,1,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Mann–Whitney,76.0,0.32463627173040743,0.27660589789268036,0.0910317863432687,11,0.15080293671336767,0.055633485870819406,11,0.03255668568844535,0.02549561413680725,0.8492840289097786,False,False
A1_R–ACA_R,$\alpha$,2,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,1.176976798709399,0.25763629778356895,0.40232633675684504,0.11399875293866758,11,0.25152277933265377,0.05848966843706577,11,0.08649962263258477,0.35317309688355,0.8492840289097786,False,False
A1_R–ACA_R,$\beta$,3,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Mann–Whitney,75.0,0.35793336989339997,0.17219266147040632,0.06787558962877775,11,0.05500981500993305,0.0234793510932107,11,0.03892035587188785,0.12294593105845372,0.8492840289097786,False,False
A1_R–ACA_R,$\gamma$,4,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Mann–Whitney,76.0,0.32463627173040743,0.05480137396320244,0.01581129954616235,11,0.0274671271368784,0.006826652072966582,11,0.017720219428889034,0.49160134812059575,0.8492840289097786,False,False
A1_R–ACA_R,$\delta$,0,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,-0.4099562276274844,0.6867834994650427,0.16675508700633696,0.08461140903391585,11,0.20868347100808157,0.05745555135242115,11,0.11510019465955483,0.32425276185416596,0.904115012250048,False,False
A1_R–ACA_R,$\theta$,1,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Mann–Whitney,72.0,0.4701007598741287,0.3528121791590049,0.08445345822319014,11,0.27660589789268036,0.0910317863432687,11,0.11760814796643576,0.03255668568844535,0.7929410407515424,False,False
A1_R–ACA_R,$\alpha$,2,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,1.3320437465175239,0.1981805690854226,0.6021767148946974,0.09754052281434876,11,0.40232633675684504,0.11399875293866758,11,0.25842213785927787,0.08649962263258477,0.6031582537382426,False,False
A1_R–ACA_R,$\beta$,3,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Mann–Whitney,72.0,0.4701007598741287,0.19801516611882866,0.04614609536572372,11,0.17219266147040632,0.06787558962877775,11,0.6745930549033473,0.03892035587188785,0.7929410407515424,False,False
